"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106"
"1",0,0.358048780487805,0.286516853932584,0.437557816836263,0.573301549463647,0.392349726775956,0.35934664246824,0.444921316165951,0.507853403141361,0.523478260869565,0.583291394061399,0.6344,0.671601615074024,0.626506024096386,0.559006211180124,0.859969558599696,0.853073463268366,0.782426778242678,0.874251497005988,0.693793103448276,0.630026809651475,0.726775956284153,0.921011058451817,0.501234567901235,0.806785714285714,0.789104416013207,0.818941504178273,0.954650969988393,0.957600786627335,0.962730025623107,0.662091503267974,0.647698441464299,0.504751257685858,0.408292340126493,0.521625163826999,0.441535776614311,0.648666232921275,0.666666666666667,0.522598870056497,0.947302383939774,0.943298969072165,0.816825315153074,0.764241027329602,0.781964175416924,0.712566371681416,0.802929427430093,0.906976744186046,0.883522727272727,0.927272727272727,0.690186536901865,0.564575645756458,0.553235908141962,0.609988109393579,0.706084959816303,0.728900255754476,0.767441860465116,0.86784140969163,0.749656121045392,0.556938394523958,0.56414978514426,0.398230088495575,0.38559708295351,0.757726465364121,0.726790450928382,0.730833333333333,0.592097617664149,0.566666666666667,0.580645161290323,0.556367432150313,0.407322654462243,0.577863577863578,0.622748145531614,0.58070025619129,0.830835117773019,0.672573189522342,0.59331797235023,0.654475457170356,0.633262260127932,0.536309127248501,0.772522038271339,0.717828602920915,0.604810996563574,0.631410256410256,0.863832728529463,0.851067584259749,0.437152391546162,0.335410176531672,0.852852852852853,0.657707509881423,0.689298043728424,0.961371175820125,0.956795976419178,0.936397684712291,0.854953670705631,0.885910038725052,0.826337880377754,0.812812574422482,0.683538531691746,0.842636180228648,0.874304330120809,0.863901869158878,0.85497793976597,0.863963622584312,0.775075987841945,0.710914454277286,0.668449197860963
"2",0.358048780487805,0,0.309007981755986,0.355056179775281,0.484567901234568,0.538674033149171,0.367727771679473,0.622203811101906,0.708302169035153,0.689700130378097,0.734966592427617,0.753139887397142,0.543478260869565,0.580594679186229,0.478709677419355,0.811158798283262,0.798319327731092,0.688212927756654,0.811320754716981,0.599250936329588,0.517117117117117,0.645101663585952,0.886877828054299,0.592891760904685,0.886855241264559,0.849624060150376,0.879704664145507,0.970333848660845,0.97218039153523,0.976375796925725,0.76158940397351,0.751557632398754,0.672090112640801,0.61525974025974,0.71685393258427,0.6,0.725111441307578,0.790402647545505,0.673469387755102,0.95049504950495,0.938461538461538,0.892316017316017,0.862262825017569,0.867410567771579,0.814730447987851,0.746428571428571,0.877777777777778,0.840155945419103,0.901918976545842,0.658349328214971,0.603583426651736,0.465449804432855,0.507692307692308,0.664705882352941,0.678510998307953,0.692592592592593,0.824489795918367,0.66044776119403,0.714689265536723,0.735744089012517,0.581749049429658,0.582781456953642,0.861280487804878,0.834862385321101,0.829787234042553,0.730718954248366,0.696176008381352,0.715179968701095,0.68463768115942,0.581259150805271,0.556313993174061,0.751515151515151,0.727568572756857,0.887474882786336,0.781288981288981,0.742394822006472,0.782723900370959,0.754302670623145,0.682442748091603,0.86322869955157,0.828388598022106,0.767898923724848,0.784815618221258,0.918870621872766,0.906866325785245,0.485875706214689,0.541450777202073,0.806315789473684,0.781958101752886,0.810430463576159,0.97490626972048,0.972658522396742,0.960397405823099,0.903707802988378,0.930400122642956,0.897265948632974,0.8812375249501,0.798201798201798,0.909133489461358,0.92948717948718,0.920084121976867,0.91358024691358,0.911539217613525,0.816606498194946,0.760173629951167,0.703394877903514
"3",0.286516853932584,0.309007981755986,0,0.30117899249732,0.522431259044863,0.413298565840939,0.377358490566038,0.5344,0.547826086956522,0.568801521876982,0.618270799347471,0.683673469387755,0.59327731092437,0.472140762463343,0.361858190709046,0.819253438113949,0.815028901734104,0.73286467486819,0.842307692307692,0.629116117850953,0.555183946488294,0.684931506849315,0.91340206185567,0.447129909365559,0.853998532648569,0.83056619838229,0.855968548963545,0.964964964964965,0.966768208252562,0.969152674736431,0.701923076923077,0.672922252010724,0.581962218159659,0.509019607843137,0.537010159651669,0.400801603206413,0.645788336933045,0.726293103448276,0.585173501577287,0.941448382126348,0.95859872611465,0.836854774003744,0.838698511595708,0.807766990291262,0.734030631303698,0.781094527363184,0.897084048027444,0.870503597122302,0.91796875,0.647926267281106,0.527777777777778,0.471604938271605,0.544011544011544,0.532503457814661,0.605678233438486,0.735849056603774,0.857410881801126,0.68566493955095,0.580534612748458,0.613774476704929,0.466666666666667,0.407797681770285,0.779527559055118,0.786187322611164,0.786856127886323,0.635092180546726,0.590163934426229,0.593877551020408,0.590497737556561,0.449035812672176,0.478537360890302,0.683935892657473,0.635369188696445,0.846528084918178,0.715686274509804,0.603274559193955,0.665284974093264,0.645833333333333,0.524020694752402,0.82322895847213,0.771330077563918,0.657798165137615,0.712947189097104,0.878347224685228,0.86664250770067,0.318242343541944,0.41840490797546,0.814671814671815,0.688497061293031,0.725091500610004,0.969090504780965,0.966236675100585,0.944968012657357,0.867130307467057,0.895826987511423,0.838973799126638,0.83658355961491,0.730073349633252,0.867377695339671,0.894168167336196,0.885373134328358,0.866929911154985,0.868615984405458,0.735513686455741,0.668080593849417,0.59465737514518
"4",0.437557816836263,0.355056179775281,0.30117899249732,0,0.568181818181818,0.6,0.472595656670114,0.626286619160728,0.534816941852118,0.552201257861635,0.622030237580994,0.679492600422833,0.601973684210526,0.464748201438849,0.376654632972322,0.81992337164751,0.804511278195489,0.714776632302406,0.819887429643527,0.616949152542373,0.548281505728314,0.69179229480737,0.91566265060241,0.659259259259259,0.850686184812443,0.823392061133517,0.85451952219647,0.96440035016049,0.966785290628707,0.969168325332709,0.768888888888889,0.711128048780488,0.714631197097944,0.656832298136646,0.636232925952552,0.556874381800198,0.754636233951498,0.810593900481541,0.708040593286495,0.960725075528701,0.956318252730109,0.837953091684435,0.888352860096485,0.854334514985498,0.731598513011152,0.798701298701299,0.912751677852349,0.884007029876977,0.939047619047619,0.714025500910747,0.658587987355111,0.552855407047388,0.569405099150142,0.391304347826087,0.613601236476043,0.741610738255034,0.864468864468865,0.692567567567568,0.68070652173913,0.721552878179384,0.606498194945848,0.563409563409563,0.822388059701493,0.846732487070992,0.841942604856512,0.71500630517024,0.590839694656489,0.607704004054739,0.566535654126895,0.645466847090663,0.629283489096573,0.692878338278932,0.621205256003625,0.847850055126792,0.696871190572938,0.590256089943785,0.682964487905301,0.68523836875359,0.613469985358712,0.820194862710363,0.772753291356611,0.688098495212038,0.780601440067768,0.87791932059448,0.868763557483731,0.5,0.599033816425121,0.819209039548023,0.698538622129436,0.712783171521036,0.969327653269124,0.965674488019235,0.944192439862543,0.864524374657659,0.897552819577443,0.828120750611912,0.870570866141732,0.800777453838678,0.901987979657883,0.896847345132743,0.886190972739461,0.86569515557306,0.863892669648065,0.735314932767162,0.640863612427593,0.578097982708934
"5",0.573301549463647,0.484567901234568,0.522431259044863,0.568181818181818,0,0.342007434944238,0.456551724137931,0.623898139079334,0.721980886185925,0.743323442136498,0.798757763975155,0.832312764955252,0.508196721311475,0.602649006622517,0.436332767402377,0.764285714285714,0.889655172413793,0.8,0.821305841924399,0.373563218390805,0.403794037940379,0.52112676056338,0.8046875,0.408775981524249,0.922649818112196,0.918550011188185,0.924725172349544,0.983239988209037,0.986346215266688,0.98691934911942,0.870294446515095,0.856423173803526,0.769121813031161,0.676864244741874,0.71627502175805,0.563068920676203,0.701724137931034,0.793484941610326,0.678537054860443,0.814285714285714,0.789473684210526,0.913960113960114,0.884962406015038,0.897238727717581,0.875816993464052,0.577540106951872,0.796610169491525,0.724770642201835,0.879858657243816,0.707943925233645,0.592644978783593,0.562822719449225,0.422413793103448,0.728744939271255,0.693827160493827,0.621468926553672,0.743421052631579,0.674285714285714,0.751219512195122,0.787539936102236,0.665127020785219,0.622222222222222,0.89253486464315,0.846153846153846,0.851705388037568,0.772321428571429,0.807312826465467,0.822068168688619,0.803768680961663,0.488933601609658,0.335,0.864710676446618,0.820865139949109,0.923130677847659,0.847679134745381,0.791022810890361,0.831863609641387,0.80920613742495,0.740213523131673,0.926532522227422,0.904674046740467,0.846232701178883,0.859367626238792,0.945656192236599,0.941776937618147,0.482758620689655,0.552901023890785,0.889273356401384,0.850441244774733,0.845739910313901,0.98826299854222,0.986850921273032,0.975538160469667,0.945749761222541,0.951712166640366,0.921397379912664,0.924123495552067,0.838105726872247,0.929970617042116,0.957367668097282,0.949930458970793,0.93631100082713,0.936339522546419,0.84984520123839,0.791188895594448,0.742799732083054
"6",0.392349726775956,0.538674033149171,0.413298565840939,0.6,0.342007434944238,0,0.418227215980025,0.473108477666363,0.579462102689487,0.61938202247191,0.693950177935943,0.752614824920418,0.524886877828054,0.614366729678639,0.485714285714286,0.741573033707865,0.836065573770492,0.778846153846154,0.787465940054496,0.495283018867925,0.469662921348315,0.545243619489559,0.849397590361446,0.206286836935167,0.893564823551613,0.88030803080308,0.896380672423296,0.975989589892121,0.978586212386563,0.979023451310052,0.807176513229431,0.783563873067535,0.650537634408602,0.532976827094474,0.568979591836735,0.377514792899408,0.610032362459547,0.692307692307692,0.531838565022422,0.883064516129032,0.877894736842105,0.861684327941997,0.828947368421053,0.833163091590058,0.798732171156894,0.666666666666667,0.823255813953488,0.796526054590571,0.860724233983287,0.736051502145923,0.509578544061303,0.570776255707763,0.455555555555556,0.715789473684211,0.746361746361746,0.688372093023256,0.726315789473684,0.676056338028169,0.606431852986217,0.632530120481928,0.484076433121019,0.391959798994975,0.808273667462212,0.745028046914839,0.757027155788471,0.638028169014085,0.70094496942746,0.716657443276148,0.684210526315789,0.172774869109948,0.310924369747899,0.792885375494071,0.739343459088682,0.88189517051957,0.770806100217865,0.652961672473868,0.720877884074283,0.682539682539683,0.571666666666667,0.88183908045977,0.845552884615385,0.748396645288604,0.772209567198178,0.907765220561429,0.904957137532613,0.341137123745819,0.274924471299094,0.83013698630137,0.770300583221175,0.763226366001735,0.980543441798054,0.978543997328435,0.962875417130145,0.907362078704575,0.920474037112116,0.862717174594133,0.872755259107235,0.732558139534884,0.879807692307692,0.926125106142089,0.919046891706125,0.897801302931596,0.899136025718304,0.82406015037594,0.780727062896711,0.734862970044614
"7",0.35934664246824,0.367727771679473,0.377358490566038,0.472595656670114,0.456551724137931,0.418227215980025,0,0.56386292834891,0.644978783592645,0.622594661700807,0.729845168179391,0.668901927912825,0.593004769475358,0.625698324022346,0.47887323943662,0.830570902394107,0.826401446654611,0.747927031509121,0.848375451263538,0.649754500818331,0.575949367088608,0.653721682847896,0.903660886319846,0.508620689655172,0.848705796573095,0.819526627218935,0.853641207815275,0.963431903373594,0.967919086563154,0.978396506005303,0.778682959945689,0.76937618147448,0.690746268656716,0.633307868601986,0.648725212464589,0.51937984496124,0.644413211524947,0.734391534391534,0.612903225806452,0.868228404099561,0.858006042296072,0.869599787967135,0.807731782415327,0.844430217669654,0.786794540759867,0.748822605965463,0.873581847649919,0.857627118644068,0.923076923076923,0.722966934763181,0.554639175257732,0.568720379146919,0.529573590096286,0.717305151915456,0.694610778443114,0.662884927066451,0.798941798941799,0.703099510603589,0.697253851306095,0.721452145214522,0.596102745792737,0.572736520854527,0.847463902258423,0.801675977653631,0.800524934383202,0.716241443683883,0.69889224572004,0.716148445336008,0.671476137624861,0.505263157894737,0.505279034690799,0.734265734265734,0.711849192100539,0.891571553994732,0.761482675261886,0.728729963008631,0.763747454175153,0.74460839954597,0.665465032444124,0.846153846153846,0.825889046941679,0.766034327009937,0.782535684298909,0.914683588930019,0.902755267423015,0.472611464968153,0.51472320376914,0.826086956521739,0.778973509933775,0.793822703569996,0.972164643174415,0.969846332270223,0.959508612998421,0.907602764641688,0.931818181818182,0.887506760411033,0.881028151774786,0.784511784511784,0.899700943179204,0.926375292982214,0.913275913275913,0.913708570307904,0.908985282726569,0.804004214963119,0.777083333333333,0.710706150341686
"8",0.444921316165951,0.622203811101906,0.5344,0.626286619160728,0.623898139079334,0.473108477666363,0.56386292834891,0,0.40233918128655,0.373885684320923,0.334255417242969,0.450410141685309,0.727567567567568,0.660079051383399,0.574912891986063,0.890345649582837,0.891637220259128,0.824249165739711,0.903529411764706,0.757442116868798,0.71551724137931,0.765864332603939,0.938650306748466,0.592741935483871,0.746800415081287,0.710421638822593,0.75059061761728,0.939191969061137,0.944312102159566,0.94502698535081,0.558914250462677,0.513770826249575,0.296803652968037,0.350778816199377,0.351288056206089,0.484939759036145,0.682373472949389,0.645928636779506,0.521902377972466,0.922369765066394,0.916492693110647,0.775866306217744,0.737185461323392,0.705847953216374,0.631526438310609,0.841371918542337,0.910186199342826,0.898419864559819,0.950118764845606,0.817667844522968,0.665086887835703,0.721052631578947,0.67741935483871,0.734093067426401,0.730290456431535,0.778751369112815,0.870220162224797,0.797579757975798,0.210732252655115,0.237990060739923,0.222456140350877,0.324472243940579,0.543543543543544,0.470540098199673,0.492641363284276,0.268523384130321,0.368098159509202,0.384279475982533,0.364156339370829,0.509469696969697,0.660062565172054,0.524726186525058,0.434231378763867,0.699505358615004,0.470842332613391,0.279457768508863,0.382300884955752,0.318756073858115,0.166963755199049,0.709911028346783,0.635266334295461,0.545816733067729,0.551157580283794,0.764114592058971,0.756539579415285,0.524514338575393,0.414847161572052,0.889150943396226,0.459439528023599,0.481534600215131,0.948081429408319,0.941977986005974,0.904890024887334,0.760441836382465,0.79669373549884,0.658988482724086,0.683633873544853,0.411368421052632,0.702347620073228,0.815604715856405,0.796586059743954,0.857275254865616,0.879487179487179,0.809099586382437,0.774368231046931,0.717348927875244
"9",0.507853403141361,0.708302169035153,0.547826086956522,0.534816941852118,0.721980886185925,0.579462102689487,0.644978783592645,0.40233918128655,0,0.152675503190967,0.282296650717703,0.447368421052632,0.795260663507109,0.691768826619965,0.514866979655712,0.907120743034056,0.90194075587334,0.879494655004859,0.93469387755102,0.822565091610415,0.795841209829868,0.793103448275862,0.947089947089947,0.641711229946524,0.733761840324763,0.699495928654517,0.735138705416116,0.931903748567687,0.947779461475696,0.949597238204833,0.659549228944247,0.596222728752849,0.512613041408853,0.402881844380403,0.20892274211099,0.422496570644719,0.519740400216333,0.548359240069085,0.440972222222222,0.686203787195672,0.704044117647059,0.707073112645868,0.756345177664975,0.71830985915493,0.602805227924769,0.841956726246472,0.927133269415149,0.919291338582677,0.950617283950617,0.866666666666667,0.726361031518625,0.785826771653543,0.736339982653946,0.58072696534235,0.714808043875686,0.798657718120805,0.8932527693857,0.826756496631376,0.434080250130276,0.486862442040185,0.363344051446945,0.366926898509581,0.665494083786377,0.65967365967366,0.661504424778761,0.50614854894245,0.480099502487562,0.467768595041322,0.421903052064632,0.563237774030354,0.707988980716253,0.588927776010181,0.506405425772419,0.724608590927338,0.517881705639615,0.3828125,0.507112970711297,0.476234003656307,0.38996138996139,0.72919605077574,0.658969804618117,0.53030303030303,0.62962962962963,0.793736678143958,0.784579361097173,0.577208918249381,0.476078431372549,0.910020449897751,0.533427163969036,0.54916067146283,0.954303622184972,0.948960071634987,0.916383276655331,0.787305874409183,0.816965556504412,0.697866149369544,0.769895810241632,0.603193612774451,0.788393044206998,0.834353431436385,0.823184357541899,0.819004524886878,0.843291592128801,0.734799877787962,0.658994032395567,0.64711274060495
"10",0.523478260869565,0.689700130378097,0.568801521876982,0.552201257861635,0.743323442136498,0.61938202247191,0.622594661700807,0.373885684320923,0.152675503190967,0,0.274038461538462,0.413094051179794,0.81629392971246,0.713218820014937,0.548474576271186,0.922813036020583,0.918367346938776,0.889070146818923,0.94392523364486,0.850891410048622,0.8199203187251,0.825946817082998,0.956217162872154,0.695223654283548,0.705680144049763,0.686274509803922,0.731328962098193,0.919944789510007,0.932443896043804,0.93588913846271,0.621182404034744,0.559363525091799,0.467362924281984,0.402691511387164,0.26977886977887,0.491238670694864,0.603128054740958,0.617986470354158,0.490909090909091,0.81010719754977,0.807003891050584,0.712010919017288,0.752961082910321,0.727248465439018,0.578284343131374,0.861904761904762,0.932258064516129,0.925803792250618,0.958939264328486,0.848450057405281,0.732580037664783,0.775051124744376,0.758518518518518,0.63768115942029,0.756777691711851,0.830645161290323,0.904201680672269,0.852750809061489,0.427221172022684,0.471468662301216,0.356164383561644,0.440846824408468,0.646811070998797,0.630458318296644,0.634926091440357,0.483408071748879,0.434266002299732,0.435231180741307,0.387216494845361,0.624005784526392,0.751166407465008,0.547904191616767,0.464047702560505,0.709210272253331,0.485990338164251,0.369265033407572,0.492075763432547,0.463312368972746,0.369154228855721,0.682170542635659,0.578057032382794,0.469862530842439,0.540765391014975,0.779224904701398,0.767810880829015,0.630681818181818,0.540760869565217,0.925106382978723,0.508390918065153,0.527599486521181,0.946741922645537,0.941128967132359,0.905489008819271,0.768338506779938,0.80506714661498,0.683406618838232,0.748088360237893,0.577350111028867,0.769818913480885,0.815896394108685,0.80426804403969,0.825934987766515,0.845515811301192,0.741210374639769,0.675186787259143,0.664564943253468
